MonthStart,CustomerID,MonthlyRevenue
4/1/2024,CUST-00783,89.08
5/1/2024,CUST-00783,89.08
6/1/2024,CUST-00783,89.08
7/1/2024,CUST-00783,89.08
8/1/2024,CUST-00783,89.08
9/1/2024,CUST-00783,89.08
10/1/2024,CUST-00783,89.08
11/1/2024,CUST-00783,89.08
12/1/2024,CUST-00783,90.42
1/1/2025,CUST-00783,89.08
2/1/2025,CUST-00783,89.08
3/1/2025,CUST-00783,89.08
4/1/2025,CUST-00783,89.08
5/1/2025,CUST-00783,89.08
6/1/2025,CUST-00783,89.08
7/1/2025,CUST-00783,89.08
8/1/2025,CUST-00783,89.08
9/1/2025,CUST-00783,89.08
10/1/2025,CUST-00783,89.08
11/1/2025,CUST-00783,89.08
12/1/2025,CUST-00783,90.42
8/1/2023,CUST-00784,42.35
9/1/2023,CUST-00784,42.35
10/1/2023,CUST-00784,42.35
11/1/2023,CUST-00784,42.35
12/1/2023,CUST-00784,42.99
1/1/2024,CUST-00784,42.35
2/1/2024,CUST-00784,42.35
3/1/2024,CUST-00784,42.35
4/1/2024,CUST-00784,42.35
5/1/2024,CUST-00784,42.35
6/1/2024,CUST-00784,42.35
7/1/2024,CUST-00784,42.35
8/1/2024,CUST-00784,42.35
9/1/2024,CUST-00784,42.35
10/1/2024,CUST-00784,42.35
11/1/2024,CUST-00784,42.35
12/1/2024,CUST-00784,42.99
1/1/2025,CUST-00784,42.35
2/1/2025,CUST-00784,42.35
3/1/2025,CUST-00784,42.35
4/1/2025,CUST-00784,42.35
5/1/2025,CUST-00784,42.35
6/1/2025,CUST-00784,42.35
7/1/2025,CUST-00784,42.35
8/1/2025,CUST-00784,42.35
9/1/2025,CUST-00784,42.35
10/1/2025,CUST-00784,42.35
11/1/2025,CUST-00784,42.35
12/1/2025,CUST-00784,42.99
9/1/2022,CUST-00785,83.23
10/1/2022,CUST-00785,83.23
11/1/2022,CUST-00785,83.23
12/1/2022,CUST-00785,84.48
1/1/2023,CUST-00785,83.23
2/1/2023,CUST-00785,83.23
3/1/2023,CUST-00785,83.23
4/1/2023,CUST-00785,83.23
5/1/2023,CUST-00785,83.23
6/1/2023,CUST-00785,83.23
7/1/2023,CUST-00785,83.23
8/1/2023,CUST-00785,83.23
9/1/2023,CUST-00785,83.23
10/1/2023,CUST-00785,83.23
11/1/2023,CUST-00785,83.23
12/1/2023,CUST-00785,84.48
1/1/2024,CUST-00785,83.23
2/1/2024,CUST-00785,83.23
3/1/2024,CUST-00785,83.23
4/1/2024,CUST-00785,83.23
5/1/2024,CUST-00785,83.23
6/1/2024,CUST-00785,83.23
7/1/2024,CUST-00785,83.23
8/1/2024,CUST-00785,83.23
9/1/2024,CUST-00785,83.23
10/1/2024,CUST-00785,83.23
11/1/2024,CUST-00785,83.23
12/1/2024,CUST-00785,84.48
1/1/2025,CUST-00785,83.23
2/1/2025,CUST-00785,83.23
3/1/2025,CUST-00785,83.23
4/1/2025,CUST-00785,83.23
5/1/2025,CUST-00785,83.23
6/1/2025,CUST-00785,83.23
7/1/2025,CUST-00785,83.23
8/1/2025,CUST-00785,83.23
9/1/2025,CUST-00785,83.23
10/1/2025,CUST-00785,83.23
11/1/2025,CUST-00785,83.23
12/1/2025,CUST-00785,84.48
6/1/2022,CUST-00786,40
7/1/2022,CUST-00786,40
8/1/2022,CUST-00786,40
9/1/2022,CUST-00786,40
10/1/2022,CUST-00786,40
11/1/2022,CUST-00786,40
12/1/2022,CUST-00786,40.6
1/1/2023,CUST-00786,40
2/1/2023,CUST-00786,40
3/1/2023,CUST-00786,40
4/1/2023,CUST-00786,40
5/1/2023,CUST-00786,40
6/1/2023,CUST-00786,40
7/1/2023,CUST-00786,40
8/1/2023,CUST-00786,40
9/1/2023,CUST-00786,40
10/1/2023,CUST-00786,40
11/1/2023,CUST-00786,40
12/1/2023,CUST-00786,40.6
1/1/2024,CUST-00786,40
2/1/2024,CUST-00786,40
3/1/2024,CUST-00786,40
4/1/2024,CUST-00786,40
5/1/2024,CUST-00786,40
6/1/2024,CUST-00786,40
7/1/2024,CUST-00786,40
8/1/2024,CUST-00786,40
9/1/2024,CUST-00786,40
10/1/2024,CUST-00786,40
11/1/2024,CUST-00786,40
12/1/2024,CUST-00786,40.6
1/1/2025,CUST-00786,40
2/1/2025,CUST-00786,40
3/1/2025,CUST-00786,40
4/1/2025,CUST-00786,40
5/1/2025,CUST-00786,40
6/1/2025,CUST-00786,40
7/1/2025,CUST-00786,40
8/1/2025,CUST-00786,40
9/1/2025,CUST-00786,40
10/1/2025,CUST-00786,40
11/1/2025,CUST-00786,40
12/1/2025,CUST-00786,40.6
11/1/2024,CUST-00787,98.42
12/1/2024,CUST-00787,99.9
1/1/2025,CUST-00787,98.42
11/1/2022,CUST-00788,42.89
12/1/2022,CUST-00788,43.53
1/1/2023,CUST-00788,42.89
2/1/2023,CUST-00788,42.89
3/1/2024,CUST-00789,68.46
4/1/2024,CUST-00789,68.46
5/1/2024,CUST-00789,68.46
6/1/2024,CUST-00789,68.46
7/1/2024,CUST-00789,68.46
8/1/2024,CUST-00789,68.46
9/1/2024,CUST-00789,68.46
10/1/2024,CUST-00789,68.46
11/1/2024,CUST-00789,68.46
12/1/2024,CUST-00789,69.49
1/1/2025,CUST-00789,68.46
2/1/2025,CUST-00789,68.46
3/1/2025,CUST-00789,68.46
4/1/2025,CUST-00789,68.46
5/1/2025,CUST-00789,68.46
6/1/2025,CUST-00789,68.46
7/1/2025,CUST-00789,68.46
8/1/2025,CUST-00789,68.46
9/1/2025,CUST-00789,68.46
10/1/2025,CUST-00789,68.46
11/1/2025,CUST-00789,68.46
12/1/2025,CUST-00789,69.49
3/1/2024,CUST-00790,41.31
4/1/2024,CUST-00790,41.31
5/1/2024,CUST-00790,41.31
6/1/2024,CUST-00790,41.31
7/1/2024,CUST-00790,41.31
8/1/2024,CUST-00790,41.31
9/1/2024,CUST-00790,41.31
10/1/2024,CUST-00790,41.31
11/1/2024,CUST-00790,41.31
12/1/2024,CUST-00790,41.93
1/1/2025,CUST-00790,41.31
2/1/2025,CUST-00790,41.31
3/1/2025,CUST-00790,41.31
4/1/2025,CUST-00790,41.31
5/1/2025,CUST-00790,41.31
6/1/2025,CUST-00790,41.31
7/1/2025,CUST-00790,41.31
8/1/2025,CUST-00790,41.31
9/1/2025,CUST-00790,41.31
10/1/2025,CUST-00790,41.31
11/1/2025,CUST-00790,41.31
12/1/2025,CUST-00790,41.93
9/1/2022,CUST-00791,80.47
10/1/2022,CUST-00791,80.47
11/1/2022,CUST-00791,80.47
12/1/2022,CUST-00791,81.68
1/1/2023,CUST-00791,80.47
2/1/2023,CUST-00791,80.47
3/1/2023,CUST-00791,80.47
4/1/2023,CUST-00791,80.47
5/1/2023,CUST-00791,80.47
6/1/2023,CUST-00791,80.47
7/1/2023,CUST-00791,80.47
8/1/2023,CUST-00791,80.47
9/1/2023,CUST-00791,80.47
10/1/2023,CUST-00791,80.47
11/1/2023,CUST-00791,80.47
12/1/2023,CUST-00791,81.68
1/1/2024,CUST-00791,80.47
2/1/2024,CUST-00791,80.47
3/1/2024,CUST-00791,80.47
4/1/2024,CUST-00791,80.47
5/1/2024,CUST-00791,80.47
6/1/2024,CUST-00791,80.47
7/1/2024,CUST-00791,80.47
8/1/2024,CUST-00791,80.47
9/1/2024,CUST-00791,80.47
10/1/2024,CUST-00791,80.47
11/1/2024,CUST-00791,80.47
12/1/2024,CUST-00791,81.68
1/1/2025,CUST-00791,80.47
2/1/2025,CUST-00791,80.47
3/1/2025,CUST-00791,80.47
4/1/2025,CUST-00791,80.47
5/1/2025,CUST-00791,80.47
6/1/2025,CUST-00791,80.47
7/1/2025,CUST-00791,80.47
8/1/2025,CUST-00791,80.47
9/1/2025,CUST-00791,80.47
10/1/2025,CUST-00791,80.47
11/1/2025,CUST-00791,80.47
12/1/2025,CUST-00791,81.68
1/1/2023,CUST-00792,114.5
2/1/2023,CUST-00792,114.5
3/1/2023,CUST-00792,114.5
4/1/2023,CUST-00792,114.5
5/1/2023,CUST-00792,114.5
6/1/2023,CUST-00792,114.5
7/1/2023,CUST-00792,114.5
8/1/2023,CUST-00792,114.5
9/1/2023,CUST-00792,114.5
10/1/2023,CUST-00792,114.5
11/1/2023,CUST-00792,114.5
12/1/2023,CUST-00792,116.22
1/1/2024,CUST-00792,114.5
2/1/2024,CUST-00792,114.5
3/1/2024,CUST-00792,114.5
4/1/2024,CUST-00792,114.5
5/1/2024,CUST-00792,114.5
6/1/2024,CUST-00792,114.5
7/1/2024,CUST-00792,114.5
8/1/2024,CUST-00792,114.5
9/1/2024,CUST-00792,114.5
10/1/2024,CUST-00792,114.5
11/1/2024,CUST-00792,114.5
12/1/2024,CUST-00792,116.22
1/1/2025,CUST-00792,114.5
2/1/2025,CUST-00792,114.5
3/1/2025,CUST-00792,114.5
4/1/2025,CUST-00792,114.5
5/1/2025,CUST-00792,114.5
6/1/2025,CUST-00792,114.5
7/1/2025,CUST-00792,114.5
8/1/2025,CUST-00792,114.5
9/1/2025,CUST-00792,114.5
10/1/2025,CUST-00792,114.5
11/1/2025,CUST-00792,114.5
12/1/2025,CUST-00792,116.22
6/1/2025,CUST-00793,74.31
7/1/2025,CUST-00793,74.31
8/1/2025,CUST-00793,74.31
9/1/2025,CUST-00793,74.31
6/1/2023,CUST-00794,65.77
7/1/2023,CUST-00794,65.77
8/1/2023,CUST-00794,65.77
9/1/2023,CUST-00794,65.77
10/1/2023,CUST-00794,65.77
11/1/2023,CUST-00794,65.77
12/1/2023,CUST-00794,66.76
1/1/2024,CUST-00794,65.77
2/1/2024,CUST-00794,65.77
3/1/2024,CUST-00794,65.77
4/1/2024,CUST-00794,65.77
5/1/2024,CUST-00794,65.77
6/1/2024,CUST-00794,65.77
7/1/2024,CUST-00794,65.77
8/1/2024,CUST-00794,65.77
9/1/2024,CUST-00794,65.77
10/1/2024,CUST-00794,65.77
11/1/2024,CUST-00794,65.77
12/1/2024,CUST-00794,66.76
1/1/2025,CUST-00794,65.77
2/1/2025,CUST-00794,65.77
3/1/2025,CUST-00794,65.77
4/1/2025,CUST-00794,65.77
5/1/2025,CUST-00794,65.77
6/1/2025,CUST-00794,65.77
7/1/2025,CUST-00794,65.77
8/1/2025,CUST-00794,65.77
9/1/2025,CUST-00794,65.77
10/1/2025,CUST-00794,65.77
11/1/2025,CUST-00794,65.77
12/1/2025,CUST-00794,66.76
5/1/2023,CUST-00795,38.8
6/1/2023,CUST-00795,38.8
7/1/2023,CUST-00795,38.8
8/1/2023,CUST-00795,38.8
9/1/2023,CUST-00795,38.8
10/1/2023,CUST-00795,38.8
11/1/2023,CUST-00795,38.8
12/1/2023,CUST-00795,39.38
1/1/2024,CUST-00795,38.8
2/1/2024,CUST-00795,38.8
3/1/2024,CUST-00795,38.8
4/1/2024,CUST-00795,38.8
5/1/2024,CUST-00795,38.8
6/1/2024,CUST-00795,38.8
7/1/2024,CUST-00795,38.8
8/1/2024,CUST-00795,38.8
9/1/2024,CUST-00795,38.8
10/1/2024,CUST-00795,38.8
11/1/2024,CUST-00795,38.8
12/1/2024,CUST-00795,39.38
1/1/2025,CUST-00795,38.8
2/1/2025,CUST-00795,38.8
3/1/2025,CUST-00795,38.8
4/1/2025,CUST-00795,38.8
5/1/2025,CUST-00795,38.8
6/1/2025,CUST-00795,38.8
7/1/2025,CUST-00795,38.8
8/1/2025,CUST-00795,38.8
9/1/2025,CUST-00795,38.8
10/1/2025,CUST-00795,38.8
11/1/2025,CUST-00795,38.8
12/1/2025,CUST-00795,39.38
9/1/2025,CUST-00796,46.54
10/1/2025,CUST-00796,46.54
11/1/2025,CUST-00796,46.54
12/1/2025,CUST-00796,47.24
1/1/2025,CUST-00797,69.25
2/1/2025,CUST-00797,69.25
3/1/2025,CUST-00797,69.25
4/1/2025,CUST-00797,69.25
5/1/2025,CUST-00797,69.25
6/1/2025,CUST-00797,69.25
7/1/2025,CUST-00797,69.25
8/1/2025,CUST-00797,69.25
9/1/2025,CUST-00797,69.25
10/1/2025,CUST-00797,69.25
11/1/2025,CUST-00797,69.25
12/1/2025,CUST-00797,70.29
9/1/2024,CUST-00798,37.11
10/1/2024,CUST-00798,37.11
11/1/2024,CUST-00798,37.11
12/1/2024,CUST-00798,37.67
1/1/2025,CUST-00798,37.11
2/1/2025,CUST-00798,37.11
3/1/2025,CUST-00798,37.11
4/1/2025,CUST-00798,37.11
5/1/2025,CUST-00798,37.11
6/1/2025,CUST-00798,37.11
7/1/2025,CUST-00798,37.11
8/1/2025,CUST-00798,37.11
9/1/2025,CUST-00798,37.11
10/1/2025,CUST-00798,37.11
11/1/2025,CUST-00798,37.11
12/1/2025,CUST-00798,37.67
7/1/2024,CUST-00799,51.75
8/1/2024,CUST-00799,51.75
9/1/2024,CUST-00799,51.75
10/1/2024,CUST-00799,51.75
11/1/2024,CUST-00799,51.75
12/1/2024,CUST-00799,52.53
1/1/2025,CUST-00799,51.75
2/1/2025,CUST-00799,51.75
3/1/2025,CUST-00799,51.75
4/1/2025,CUST-00799,51.75
5/1/2025,CUST-00799,51.75
6/1/2025,CUST-00799,51.75
7/1/2025,CUST-00799,51.75
8/1/2025,CUST-00799,51.75
9/1/2025,CUST-00799,51.75
10/1/2025,CUST-00799,51.75
11/1/2025,CUST-00799,51.75
12/1/2025,CUST-00799,52.53
7/1/2023,CUST-00800,82.34
8/1/2023,CUST-00800,82.34
9/1/2023,CUST-00800,82.34
10/1/2023,CUST-00800,82.34
11/1/2023,CUST-00800,82.34
12/1/2023,CUST-00800,83.58
1/1/2024,CUST-00800,82.34
2/1/2024,CUST-00800,82.34
3/1/2024,CUST-00800,82.34
4/1/2024,CUST-00800,82.34
5/1/2024,CUST-00800,82.34
6/1/2024,CUST-00800,82.34
7/1/2024,CUST-00800,82.34
8/1/2024,CUST-00800,82.34
9/1/2024,CUST-00800,82.34
10/1/2024,CUST-00800,82.34
11/1/2024,CUST-00800,82.34
12/1/2024,CUST-00800,83.58
1/1/2025,CUST-00800,82.34
2/1/2025,CUST-00800,82.34
3/1/2025,CUST-00800,82.34
4/1/2025,CUST-00800,82.34
5/1/2025,CUST-00800,82.34
6/1/2025,CUST-00800,82.34
7/1/2025,CUST-00800,82.34
8/1/2025,CUST-00800,82.34
9/1/2025,CUST-00800,82.34
10/1/2025,CUST-00800,82.34
11/1/2025,CUST-00800,82.34
12/1/2025,CUST-00800,83.58
8/1/2023,CUST-00801,55.84
9/1/2023,CUST-00801,55.84
10/1/2023,CUST-00801,55.84
11/1/2023,CUST-00801,55.84
12/1/2023,CUST-00801,56.68
1/1/2024,CUST-00801,55.84
2/1/2024,CUST-00801,55.84
3/1/2024,CUST-00801,55.84
4/1/2024,CUST-00801,55.84
5/1/2024,CUST-00801,55.84
6/1/2024,CUST-00801,55.84
7/1/2024,CUST-00801,55.84
8/1/2024,CUST-00801,55.84
9/1/2024,CUST-00801,55.84
10/1/2024,CUST-00801,55.84
11/1/2024,CUST-00801,55.84
12/1/2024,CUST-00801,56.68
1/1/2025,CUST-00801,55.84
2/1/2025,CUST-00801,55.84
3/1/2025,CUST-00801,55.84
4/1/2025,CUST-00801,55.84
5/1/2025,CUST-00801,55.84
6/1/2025,CUST-00801,55.84
7/1/2025,CUST-00801,55.84
8/1/2025,CUST-00801,55.84
9/1/2025,CUST-00801,55.84
10/1/2025,CUST-00801,55.84
11/1/2025,CUST-00801,55.84
12/1/2025,CUST-00801,56.68
4/1/2023,CUST-00802,71.43
5/1/2023,CUST-00802,71.43
6/1/2023,CUST-00802,71.43
7/1/2023,CUST-00802,71.43
8/1/2023,CUST-00802,71.43
9/1/2023,CUST-00802,71.43
10/1/2023,CUST-00802,71.43
11/1/2023,CUST-00802,71.43
12/1/2023,CUST-00802,72.5
1/1/2024,CUST-00802,71.43
2/1/2024,CUST-00802,71.43
3/1/2024,CUST-00802,71.43
4/1/2024,CUST-00802,71.43
5/1/2024,CUST-00802,71.43
6/1/2024,CUST-00802,71.43
7/1/2024,CUST-00802,71.43
8/1/2024,CUST-00802,71.43
9/1/2024,CUST-00802,71.43
10/1/2024,CUST-00802,71.43
11/1/2024,CUST-00802,71.43
12/1/2024,CUST-00802,72.5
1/1/2025,CUST-00802,71.43
2/1/2025,CUST-00802,71.43
3/1/2025,CUST-00802,71.43
4/1/2025,CUST-00802,71.43
5/1/2025,CUST-00802,71.43
6/1/2025,CUST-00802,71.43
7/1/2025,CUST-00802,71.43
8/1/2025,CUST-00802,71.43
9/1/2025,CUST-00802,71.43
10/1/2025,CUST-00802,71.43
11/1/2025,CUST-00802,71.43
12/1/2025,CUST-00802,72.5
11/1/2024,CUST-00803,45.41
12/1/2024,CUST-00803,46.09
1/1/2025,CUST-00803,45.41
2/1/2025,CUST-00803,45.41
3/1/2025,CUST-00803,45.41
4/1/2025,CUST-00803,45.41
5/1/2025,CUST-00803,45.41
6/1/2025,CUST-00803,45.41
7/1/2025,CUST-00803,45.41
8/1/2025,CUST-00803,45.41
9/1/2025,CUST-00803,45.41
10/1/2025,CUST-00803,45.41
11/1/2025,CUST-00803,45.41
12/1/2025,CUST-00803,46.09
6/1/2023,CUST-00804,51.55
7/1/2023,CUST-00804,51.55
8/1/2023,CUST-00804,51.55
9/1/2023,CUST-00804,51.55
10/1/2023,CUST-00804,51.55
11/1/2023,CUST-00804,51.55
10/1/2023,CUST-00805,67.42
11/1/2023,CUST-00805,67.42
12/1/2023,CUST-00805,68.43
1/1/2024,CUST-00805,67.42
2/1/2024,CUST-00805,67.42
3/1/2024,CUST-00805,67.42
4/1/2024,CUST-00805,67.42
5/1/2024,CUST-00805,67.42
6/1/2024,CUST-00805,67.42
7/1/2024,CUST-00805,67.42
8/1/2024,CUST-00805,67.42
9/1/2024,CUST-00805,67.42
10/1/2024,CUST-00805,67.42
11/1/2024,CUST-00805,67.42
12/1/2024,CUST-00805,68.43
1/1/2025,CUST-00805,67.42
2/1/2025,CUST-00805,67.42
3/1/2025,CUST-00805,67.42
4/1/2025,CUST-00805,67.42
5/1/2025,CUST-00805,67.42
6/1/2025,CUST-00805,67.42
7/1/2025,CUST-00805,67.42
8/1/2025,CUST-00805,67.42
9/1/2025,CUST-00805,67.42
10/1/2025,CUST-00805,67.42
11/1/2025,CUST-00805,67.42
12/1/2025,CUST-00805,68.43
3/1/2025,CUST-00806,45.94
4/1/2025,CUST-00806,45.94
5/1/2025,CUST-00806,45.94
6/1/2025,CUST-00806,45.94
7/1/2025,CUST-00806,45.94
8/1/2025,CUST-00806,45.94
9/1/2025,CUST-00806,45.94
10/1/2025,CUST-00806,45.94
11/1/2025,CUST-00806,45.94
12/1/2025,CUST-00806,46.63
11/1/2022,CUST-00807,88.51
12/1/2022,CUST-00807,89.84
1/1/2023,CUST-00807,88.51
2/1/2023,CUST-00807,88.51
3/1/2023,CUST-00807,88.51
4/1/2023,CUST-00807,88.51
5/1/2023,CUST-00807,88.51
6/1/2023,CUST-00807,88.51
7/1/2023,CUST-00807,88.51
8/1/2023,CUST-00807,88.51
9/1/2023,CUST-00807,88.51
10/1/2023,CUST-00807,88.51
11/1/2023,CUST-00807,88.51
12/1/2023,CUST-00807,89.84
1/1/2024,CUST-00807,88.51
2/1/2024,CUST-00807,88.51
3/1/2024,CUST-00807,88.51
4/1/2024,CUST-00807,88.51
5/1/2024,CUST-00807,88.51
6/1/2024,CUST-00807,88.51
7/1/2024,CUST-00807,88.51
8/1/2024,CUST-00807,88.51
9/1/2024,CUST-00807,88.51
10/1/2024,CUST-00807,88.51
11/1/2024,CUST-00807,88.51
12/1/2024,CUST-00807,89.84
1/1/2025,CUST-00807,88.51
2/1/2025,CUST-00807,88.51
3/1/2025,CUST-00807,88.51
4/1/2025,CUST-00807,88.51
5/1/2025,CUST-00807,88.51
6/1/2025,CUST-00807,88.51
7/1/2025,CUST-00807,88.51
8/1/2025,CUST-00807,88.51
9/1/2025,CUST-00807,88.51
10/1/2025,CUST-00807,88.51
11/1/2025,CUST-00807,88.51
12/1/2025,CUST-00807,89.84
8/1/2023,CUST-00808,90.2
9/1/2023,CUST-00808,90.2
10/1/2023,CUST-00808,90.2
11/1/2023,CUST-00808,90.2
12/1/2023,CUST-00808,91.55
1/1/2024,CUST-00808,90.2
2/1/2024,CUST-00808,90.2
8/1/2023,CUST-00809,76.38
9/1/2023,CUST-00809,76.38
10/1/2023,CUST-00809,76.38
11/1/2023,CUST-00809,76.38
12/1/2023,CUST-00809,77.53
1/1/2024,CUST-00809,76.38
2/1/2024,CUST-00809,76.38
3/1/2024,CUST-00809,76.38
4/1/2024,CUST-00809,76.38
5/1/2024,CUST-00809,76.38
6/1/2024,CUST-00809,76.38
7/1/2024,CUST-00809,76.38
8/1/2024,CUST-00809,76.38
9/1/2024,CUST-00809,76.38
10/1/2024,CUST-00809,76.38
11/1/2024,CUST-00809,76.38
12/1/2024,CUST-00809,77.53
1/1/2025,CUST-00809,76.38
2/1/2025,CUST-00809,76.38
3/1/2025,CUST-00809,76.38
4/1/2025,CUST-00809,76.38
5/1/2025,CUST-00809,76.38
6/1/2025,CUST-00809,76.38
7/1/2025,CUST-00809,76.38
8/1/2025,CUST-00809,76.38
9/1/2025,CUST-00809,76.38
10/1/2025,CUST-00809,76.38
11/1/2025,CUST-00809,76.38
12/1/2025,CUST-00809,77.53
9/1/2022,CUST-00810,57.48
10/1/2022,CUST-00810,57.48
11/1/2022,CUST-00810,57.48
12/1/2022,CUST-00810,58.34
1/1/2023,CUST-00810,57.48
2/1/2023,CUST-00810,57.48
3/1/2023,CUST-00810,57.48
4/1/2023,CUST-00810,57.48
5/1/2023,CUST-00810,57.48
6/1/2023,CUST-00810,57.48
7/1/2023,CUST-00810,57.48
8/1/2023,CUST-00810,57.48
9/1/2023,CUST-00810,57.48
10/1/2023,CUST-00810,57.48
11/1/2023,CUST-00810,57.48
12/1/2023,CUST-00810,58.34
1/1/2024,CUST-00810,57.48
2/1/2024,CUST-00810,57.48
3/1/2024,CUST-00810,57.48
4/1/2024,CUST-00810,57.48
5/1/2024,CUST-00810,57.48
6/1/2024,CUST-00810,57.48
7/1/2024,CUST-00810,57.48
8/1/2024,CUST-00810,57.48
9/1/2024,CUST-00810,57.48
10/1/2024,CUST-00810,57.48
11/1/2024,CUST-00810,57.48
12/1/2024,CUST-00810,58.34
1/1/2025,CUST-00810,57.48
2/1/2025,CUST-00810,57.48
3/1/2025,CUST-00810,57.48
4/1/2025,CUST-00810,57.48
5/1/2025,CUST-00810,57.48
6/1/2025,CUST-00810,57.48
7/1/2025,CUST-00810,57.48
8/1/2025,CUST-00810,57.48
9/1/2025,CUST-00810,57.48
10/1/2025,CUST-00810,57.48
11/1/2025,CUST-00810,57.48
12/1/2025,CUST-00810,58.34
1/1/2023,CUST-00811,80.6
2/1/2023,CUST-00811,80.6
3/1/2023,CUST-00811,80.6
4/1/2023,CUST-00811,80.6
5/1/2023,CUST-00811,80.6
6/1/2023,CUST-00811,80.6
7/1/2023,CUST-00811,80.6
8/1/2023,CUST-00811,80.6
9/1/2023,CUST-00811,80.6
10/1/2023,CUST-00811,80.6
11/1/2023,CUST-00811,80.6
12/1/2023,CUST-00811,81.81
1/1/2024,CUST-00811,80.6
2/1/2024,CUST-00811,80.6
3/1/2024,CUST-00811,80.6
4/1/2024,CUST-00811,80.6
5/1/2024,CUST-00811,80.6
6/1/2024,CUST-00811,80.6
7/1/2024,CUST-00811,80.6
8/1/2024,CUST-00811,80.6
9/1/2024,CUST-00811,80.6
10/1/2024,CUST-00811,80.6
11/1/2024,CUST-00811,80.6
12/1/2024,CUST-00811,81.81
1/1/2025,CUST-00811,80.6
2/1/2025,CUST-00811,80.6
3/1/2025,CUST-00811,80.6
4/1/2025,CUST-00811,80.6
5/1/2025,CUST-00811,80.6
6/1/2025,CUST-00811,80.6
7/1/2025,CUST-00811,80.6
8/1/2025,CUST-00811,80.6
9/1/2025,CUST-00811,80.6
10/1/2025,CUST-00811,80.6
11/1/2025,CUST-00811,80.6
12/1/2025,CUST-00811,81.81
6/1/2024,CUST-00812,134.66
7/1/2024,CUST-00812,134.66
8/1/2024,CUST-00812,134.66
9/1/2024,CUST-00812,134.66
10/1/2024,CUST-00812,134.66
11/1/2024,CUST-00812,134.66
12/1/2024,CUST-00812,136.68
1/1/2025,CUST-00812,134.66
2/1/2025,CUST-00812,134.66
3/1/2025,CUST-00812,134.66
4/1/2025,CUST-00812,134.66
5/1/2025,CUST-00812,134.66
6/1/2025,CUST-00812,134.66
7/1/2025,CUST-00812,134.66
8/1/2025,CUST-00812,134.66
9/1/2025,CUST-00812,134.66
10/1/2025,CUST-00812,134.66
11/1/2025,CUST-00812,134.66
12/1/2025,CUST-00812,136.68
8/1/2024,CUST-00813,48.79
9/1/2024,CUST-00813,48.79
10/1/2024,CUST-00813,48.79
11/1/2024,CUST-00813,48.79
12/1/2024,CUST-00813,49.52
1/1/2025,CUST-00813,48.79
2/1/2025,CUST-00813,48.79
3/1/2025,CUST-00813,48.79
4/1/2025,CUST-00813,48.79
5/1/2025,CUST-00813,48.79
6/1/2025,CUST-00813,48.79
7/1/2025,CUST-00813,48.79
8/1/2025,CUST-00813,48.79
9/1/2025,CUST-00813,48.79
10/1/2025,CUST-00813,48.79
11/1/2025,CUST-00813,48.79
12/1/2025,CUST-00813,49.52
3/1/2025,CUST-00814,121.11
4/1/2025,CUST-00814,121.11
5/1/2025,CUST-00814,121.11
6/1/2025,CUST-00814,121.11
7/1/2025,CUST-00814,121.11
8/1/2025,CUST-00814,121.11
9/1/2025,CUST-00814,121.11
10/1/2025,CUST-00814,121.11
11/1/2025,CUST-00814,121.11
12/1/2025,CUST-00814,122.93
12/1/2024,CUST-00815,70.68
1/1/2025,CUST-00815,69.64
2/1/2025,CUST-00815,69.64
3/1/2025,CUST-00815,69.64
4/1/2025,CUST-00815,69.64
5/1/2025,CUST-00815,69.64
6/1/2025,CUST-00815,69.64
7/1/2025,CUST-00815,69.64
8/1/2025,CUST-00815,69.64
9/1/2025,CUST-00815,69.64
10/1/2025,CUST-00815,69.64
11/1/2025,CUST-00815,69.64
12/1/2025,CUST-00815,70.68
4/1/2025,CUST-00816,38.16
5/1/2025,CUST-00816,38.16
6/1/2025,CUST-00816,38.16
7/1/2025,CUST-00816,38.16
8/1/2025,CUST-00816,38.16
9/1/2025,CUST-00816,38.16
10/1/2025,CUST-00816,38.16
11/1/2025,CUST-00816,38.16
12/1/2025,CUST-00816,38.73
6/1/2024,CUST-00817,78.22
7/1/2024,CUST-00817,78.22
8/1/2024,CUST-00817,78.22
9/1/2024,CUST-00817,78.22
10/1/2024,CUST-00817,78.22
11/1/2024,CUST-00817,78.22
12/1/2024,CUST-00817,79.39
1/1/2025,CUST-00817,78.22
10/1/2024,CUST-00818,105.95
11/1/2024,CUST-00818,105.95
12/1/2024,CUST-00818,107.54
1/1/2025,CUST-00818,105.95
2/1/2025,CUST-00818,105.95
3/1/2025,CUST-00818,105.95
4/1/2025,CUST-00818,105.95
5/1/2025,CUST-00818,105.95
6/1/2025,CUST-00818,105.95
7/1/2025,CUST-00818,105.95
8/1/2025,CUST-00818,105.95
9/1/2025,CUST-00818,105.95
10/1/2025,CUST-00818,105.95
11/1/2025,CUST-00818,105.95
12/1/2025,CUST-00818,107.54
7/1/2024,CUST-00819,87.52
8/1/2024,CUST-00819,87.52
9/1/2024,CUST-00819,87.52
10/1/2024,CUST-00819,87.52
11/1/2024,CUST-00819,87.52
12/1/2024,CUST-00819,88.83
7/1/2024,CUST-00820,64.37
8/1/2024,CUST-00820,64.37
9/1/2024,CUST-00820,64.37
10/1/2024,CUST-00820,64.37
11/1/2024,CUST-00820,64.37
12/1/2024,CUST-00820,65.34
1/1/2025,CUST-00820,64.37
